Time, ValueCH1, ValueCH2, ValueCH3,  ValueCH4,  PSUstat
2024-09-07 03:29:05, 0, 0, 40.683 ,29.114,40.314,OFF
2024-09-07 03:29:19, 0, 0, 40.679 ,29.117,40.321,OFF
2024-09-07 03:29:34, 0, 0, 40.675 ,29.115,40.328,OFF
2024-09-07 03:29:48, 0, 0, 40.67 ,29.116,40.334,OFF
2024-09-07 03:30:02, 0, 0, 40.666 ,29.12,40.34,OFF
2024-09-07 03:30:16, 0, 0, 40.661 ,29.121,40.346,OFF
2024-09-07 03:30:30, 0, 0, 40.657 ,29.118,40.352,OFF
2024-09-07 03:30:44, 0, 0, 40.652 ,29.12,40.358,OFF
2024-09-07 03:30:58, 0, 0, 40.647 ,29.122,40.364,OFF
2024-09-07 03:31:12, 0, 0, 40.643 ,29.118,40.369,OFF
2024-09-07 03:31:26, 0, 0, 40.638 ,29.119,40.374,OFF
2024-09-07 03:31:41, 0, 0, 40.633 ,29.121,40.379,OFF
2024-09-07 03:31:55, 0, 0, 40.628 ,29.124,40.384,OFF
2024-09-07 03:32:09, 0, 0, 40.623 ,29.124,40.389,OFF
2024-09-07 03:32:23, 0, 0, 40.619 ,29.126,40.394,OFF
2024-09-07 03:32:37, 0, 0, 40.614 ,29.126,40.398,OFF
2024-09-07 03:32:51, 0, 0, 40.609 ,29.126,40.403,OFF
2024-09-07 03:33:05, 0, 0, 40.604 ,29.127,40.407,OFF
2024-09-07 03:33:19, 0, 0, 40.599 ,29.128,40.412,OFF
2024-09-07 03:33:34, 0, 0, 40.594 ,29.123,40.416,OFF
2024-09-07 03:33:48, 0, 0, 40.589 ,29.121,40.419,OFF
2024-09-07 03:34:02, 0, 0, 40.584 ,29.108,40.424,OFF
2024-09-07 03:34:16, 0, 0, 40.58 ,29.113,40.427,OFF
2024-09-07 03:34:30, 0, 0, 40.575 ,29.112,40.431,OFF
2024-09-07 03:34:44, 0, 0, 40.57 ,29.108,40.435,OFF
2024-09-07 03:34:58, 0, 0, 40.565 ,29.109,40.438,OFF
2024-09-07 03:35:12, 0, 0, 40.56 ,29.103,40.442,OFF
2024-09-07 03:35:26, 0, 0, 40.555 ,29.104,40.445,OFF
2024-09-07 03:35:41, 0, 0, 40.551 ,29.105,40.448,OFF
2024-09-07 03:35:55, 0, 0, 40.546 ,29.104,40.451,OFF
2024-09-07 03:36:09, 0, 0, 40.541 ,29.105,40.455,OFF
2024-09-07 03:36:23, 0, 0, 40.536 ,29.094,40.457,OFF
2024-09-07 03:36:37, 0, 0, 40.531 ,29.1,40.46,OFF
2024-09-07 03:36:51, 0, 0, 40.527 ,29.104,40.463,OFF
2024-09-07 03:37:05, 0, 0, 40.522 ,29.108,40.466,OFF
2024-09-07 03:37:19, 0, 0, 40.517 ,29.114,40.469,OFF
2024-09-07 03:37:34, 0, 0, 40.512 ,29.118,40.471,OFF
2024-09-07 03:37:48, 0, 0, 40.508 ,29.118,40.474,OFF
2024-09-07 03:38:02, 0, 0, 40.503 ,29.119,40.476,OFF
2024-09-07 03:38:16, 0, 0, 40.499 ,29.111,40.479,OFF
2024-09-07 03:38:29, 0, 0, 40.494 ,29.115,40.481,OFF
2024-09-07 03:38:43, 0, 0, 40.49 ,29.112,40.483,OFF
2024-09-07 03:38:56, 0, 0, 40.485 ,29.115,40.485,OFF
2024-09-07 03:39:10, 0, 0, 40.481 ,29.117,40.487,OFF
2024-09-07 03:39:23, 0, 0, 40.477 ,29.117,40.489,OFF
2024-09-07 03:39:37, 0, 0, 40.473 ,29.116,40.491,OFF
2024-09-07 03:39:50, 0, 0, 40.468 ,29.11,40.493,OFF
2024-09-07 03:40:04, 0, 0, 40.464 ,29.109,40.495,OFF
2024-09-07 03:40:17, 0, 0, 40.46 ,29.114,40.496,OFF
2024-09-07 03:40:31, 0, 0, 40.456 ,29.112,40.498,OFF
2024-09-07 03:40:44, 0, 0, 40.451 ,29.108,40.499,OFF
2024-09-07 03:40:58, 0, 0, 40.447 ,29.107,40.501,OFF
2024-09-07 03:41:11, 0, 0, 40.443 ,29.11,40.503,OFF
2024-09-07 03:41:24, 0, 0, 40.439 ,29.111,40.504,OFF
2024-09-07 03:41:38, 0, 0, 40.435 ,29.114,40.506,OFF
2024-09-07 03:41:51, 0, 0, 40.431 ,29.112,40.507,OFF
2024-09-07 03:42:05, 0, 0, 40.427 ,29.112,40.508,OFF
2024-09-07 03:42:18, 0, 0, 40.423 ,29.111,40.509,OFF
2024-09-07 03:42:32, 0, 0, 40.419 ,29.113,40.51,OFF
2024-09-07 03:42:45, 0, 0, 40.415 ,29.111,40.512,OFF
2024-09-07 03:42:59, 0, 0, 40.411 ,29.112,40.513,OFF
2024-09-07 03:43:12, 0, 0, 40.407 ,29.113,40.514,OFF
2024-09-07 03:43:26, 0, 0, 40.403 ,29.112,40.515,OFF
2024-09-07 03:43:39, 0, 0, 40.399 ,29.111,40.516,OFF
2024-09-07 03:43:53, 0, 0, 40.395 ,29.109,40.517,OFF
2024-09-07 03:44:06, 0, 0, 40.391 ,29.108,40.518,OFF
2024-09-07 03:44:20, 0, 0, 40.388 ,29.11,40.518,OFF
2024-09-07 03:44:33, 0, 0, 40.384 ,29.107,40.519,OFF
2024-09-07 03:44:47, 0, 0, 40.38 ,29.107,40.52,OFF
2024-09-07 03:45:00, 0, 0, 40.376 ,29.106,40.521,OFF
2024-09-07 03:45:13, 0, 0, 40.373 ,29.101,40.522,OFF
2024-09-07 03:45:27, 0, 0, 40.369 ,29.101,40.522,OFF
2024-09-07 03:45:40, 0, 0, 40.365 ,29.102,40.523,OFF
2024-09-07 03:45:54, 0, 0, 40.361 ,29.101,40.523,OFF
2024-09-07 03:46:07, 0, 0, 40.358 ,29.1,40.524,OFF
2024-09-07 03:46:21, 0, 0, 40.354 ,29.098,40.525,OFF
2024-09-07 03:46:34, 0, 0, 40.351 ,29.097,40.525,OFF
2024-09-07 03:46:48, 0, 0, 40.347 ,29.096,40.526,OFF
2024-09-07 03:47:01, 0, 0, 40.343 ,29.098,40.526,OFF
2024-09-07 03:47:15, 0, 0, 40.34 ,29.098,40.527,OFF
2024-09-07 03:47:28, 0, 0, 40.336 ,29.099,40.527,OFF
2024-09-07 03:47:42, 0, 0, 40.333 ,29.098,40.527,OFF
2024-09-07 03:47:55, 0, 0, 40.329 ,29.097,40.528,OFF
2024-09-07 03:48:09, 0, 0, 40.326 ,29.102,40.528,OFF
2024-09-07 03:48:22, 0, 0, 40.322 ,29.106,40.528,OFF
2024-09-07 03:48:36, 0, 0, 40.319 ,29.106,40.528,OFF
2024-09-07 03:48:49, 0, 0, 40.315 ,29.11,40.529,OFF
2024-09-07 03:49:03, 0, 0, 40.312 ,29.113,40.529,OFF
2024-09-07 03:49:16, 0, 0, 40.308 ,29.113,40.529,OFF
2024-09-07 03:49:29, 0, 0, 40.305 ,29.109,40.529,OFF
2024-09-07 03:49:43, 0, 0, 40.302 ,29.105,40.529,OFF
2024-09-07 03:49:56, 0, 0, 40.298 ,29.108,40.529,OFF
2024-09-07 03:50:10, 0, 0, 40.295 ,29.108,40.529,OFF
2024-09-07 03:50:23, 0, 0, 40.292 ,29.107,40.529,OFF
2024-09-07 03:50:37, 0, 0, 40.288 ,29.102,40.529,OFF
2024-09-07 03:50:50, 0, 0, 40.285 ,29.102,40.529,OFF
2024-09-07 03:51:04, 0, 0, 40.282 ,29.109,40.529,OFF
2024-09-07 03:51:17, 0, 0, 40.279 ,29.108,40.528,OFF
2024-09-07 03:51:31, 0, 0, 40.275 ,29.105,40.528,OFF
2024-09-07 03:51:44, 0, 0, 40.272 ,29.102,40.528,OFF
2024-09-07 03:51:58, 0, 0, 40.269 ,29.099,40.528,OFF
2024-09-07 03:52:11, 0, 0, 40.266 ,29.093,40.527,OFF
2024-09-07 03:52:25, 0, 0, 40.262 ,29.092,40.527,OFF
2024-09-07 03:52:38, 0, 0, 40.259 ,29.095,40.527,OFF
2024-09-07 03:52:52, 0, 0, 40.256 ,29.099,40.527,OFF
2024-09-07 03:53:05, 0, 0, 40.253 ,29.102,40.526,OFF
2024-09-07 03:53:18, 0, 0, 40.25 ,29.104,40.526,OFF
2024-09-07 03:53:32, 0, 0, 40.247 ,29.108,40.526,OFF
2024-09-07 03:53:45, 0, 0, 40.244 ,29.109,40.525,OFF
2024-09-07 03:53:59, 0, 0, 40.24 ,29.102,40.525,OFF
2024-09-07 03:54:12, 0, 0, 40.237 ,29.101,40.524,OFF
2024-09-07 03:54:26, 0, 0, 40.234 ,29.104,40.524,OFF
2024-09-07 03:54:39, 0, 0, 40.231 ,29.104,40.523,OFF
2024-09-07 03:54:53, 0, 0, 40.228 ,29.1,40.523,OFF
2024-09-07 03:55:06, 0, 0, 40.225 ,29.099,40.522,OFF
2024-09-07 03:55:20, 0, 0, 40.222 ,29.099,40.522,OFF
2024-09-07 03:55:33, 0, 0, 40.219 ,29.097,40.521,OFF
2024-09-07 03:55:47, 0, 0, 40.216 ,29.095,40.521,OFF
2024-09-07 03:56:00, 0, 0, 40.213 ,29.095,40.52,OFF
2024-09-07 03:56:14, 0, 0, 40.21 ,29.096,40.519,OFF
2024-09-07 03:56:27, 0, 0, 40.207 ,29.095,40.519,OFF
2024-09-07 03:56:41, 0, 0, 40.204 ,29.093,40.518,OFF
2024-09-07 03:56:54, 0, 0, 40.201 ,29.091,40.518,OFF
2024-09-07 03:57:07, 0, 0, 40.199 ,29.092,40.517,OFF
2024-09-07 03:57:21, 0, 0, 40.196 ,29.087,40.516,OFF
2024-09-07 03:57:34, 0, 0, 40.193 ,29.09,40.515,OFF
2024-09-07 03:57:48, 0, 0, 40.19 ,29.095,40.515,OFF
2024-09-07 03:58:01, 0, 0, 40.187 ,29.093,40.514,OFF
2024-09-07 03:58:15, 0, 0, 40.184 ,29.094,40.513,OFF
2024-09-07 03:58:28, 0, 0, 40.181 ,29.098,40.512,OFF
2024-09-07 03:58:42, 0, 0, 40.178 ,29.101,40.512,OFF
2024-09-07 03:58:55, 0, 0, 40.176 ,29.103,40.511,OFF
2024-09-07 03:59:09, 0, 0, 40.173 ,29.105,40.51,OFF
2024-09-07 03:59:22, 0, 0, 40.17 ,29.105,40.509,OFF
2024-09-07 03:59:36, 0, 0, 40.167 ,29.103,40.508,OFF
2024-09-07 03:59:49, 0, 0, 40.164 ,29.1,40.508,OFF
2024-09-07 04:00:03, 0, 0, 40.162 ,29.103,40.507,OFF
2024-09-07 04:00:16, 0, 0, 40.159 ,29.098,40.506,OFF
2024-09-07 04:00:30, 0, 0, 40.156 ,29.093,40.505,OFF
2024-09-07 04:00:43, 0, 0, 40.153 ,29.094,40.504,OFF
2024-09-07 04:00:56, 0, 0, 40.151 ,29.094,40.503,OFF
2024-09-07 04:01:10, 0, 0, 40.148 ,29.094,40.502,OFF
2024-09-07 04:01:23, 0, 0, 40.145 ,29.084,40.501,OFF
2024-09-07 04:01:37, 0, 0, 40.142 ,29.078,40.5,OFF
2024-09-07 04:01:50, 0, 0, 40.14 ,29.087,40.499,OFF
2024-09-07 04:02:04, 0, 0, 40.137 ,29.09,40.498,OFF
2024-09-07 04:02:17, 0, 0, 40.134 ,29.092,40.497,OFF
2024-09-07 04:02:31, 0, 0, 40.132 ,29.093,40.496,OFF
2024-09-07 04:02:44, 0, 0, 40.129 ,29.097,40.495,OFF
2024-09-07 04:02:58, 0, 0, 40.126 ,29.1,40.494,OFF
2024-09-07 04:03:11, 0, 0, 40.124 ,29.1,40.493,OFF
2024-09-07 04:03:25, 0, 0, 40.121 ,29.1,40.492,OFF
2024-09-07 04:03:38, 0, 0, 40.118 ,29.104,40.491,OFF
2024-09-07 04:03:52, 0, 0, 40.116 ,29.099,40.49,OFF
2024-09-07 04:04:05, 0, 0, 40.113 ,29.096,40.489,OFF
2024-09-07 04:04:19, 0, 0, 40.11 ,29.098,40.488,OFF
2024-09-07 04:04:32, 0, 0, 40.108 ,29.1,40.487,OFF
2024-09-07 04:04:45, 0, 0, 40.105 ,29.104,40.485,OFF
2024-09-07 04:04:59, 0, 0, 40.103 ,29.107,40.485,OFF
2024-09-07 04:05:12, 0, 0, 40.1 ,29.11,40.483,OFF
2024-09-07 04:05:26, 0, 0, 40.097 ,29.114,40.482,OFF
2024-09-07 04:05:39, 0, 0, 40.095 ,29.114,40.481,OFF
2024-09-07 04:05:53, 0, 0, 40.092 ,29.115,40.48,OFF
2024-09-07 04:06:06, 0, 0, 40.09 ,29.116,40.479,OFF
2024-09-07 04:06:20, 0, 0, 40.087 ,29.115,40.477,OFF
2024-09-07 04:06:33, 0, 0, 40.085 ,29.115,40.476,OFF
2024-09-07 04:06:47, 0, 0, 40.082 ,29.114,40.475,OFF
2024-09-07 04:07:00, 0, 0, 40.08 ,29.114,40.473,OFF
2024-09-07 04:07:14, 0, 0, 40.077 ,29.114,40.472,OFF
2024-09-07 04:07:27, 0, 0, 40.075 ,29.108,40.471,OFF
2024-09-07 04:07:41, 0, 0, 40.072 ,29.106,40.47,OFF
2024-09-07 04:07:54, 0, 0, 40.07 ,29.11,40.468,OFF
2024-09-07 04:08:08, 0, 0, 40.067 ,29.11,40.467,OFF
2024-09-07 04:08:21, 0, 0, 40.065 ,29.104,40.466,OFF
2024-09-07 04:08:34, 0, 0, 40.062 ,29.111,40.464,OFF
2024-09-07 04:08:48, 0, 0, 40.06 ,29.096,40.463,OFF
2024-09-07 04:09:01, 0, 0, 40.057 ,29.093,40.462,OFF
2024-09-07 04:09:15, 0, 0, 40.055 ,29.098,40.46,OFF
2024-09-07 04:09:28, 0, 0, 40.052 ,29.101,40.459,OFF
2024-09-07 04:09:42, 0, 0, 40.05 ,29.095,40.457,OFF
2024-09-07 04:09:55, 0, 0, 40.047 ,29.096,40.456,OFF
2024-09-07 04:10:09, 0, 0, 40.045 ,29.094,40.455,OFF
2024-09-07 04:10:22, 0, 0, 40.042 ,29.097,40.453,OFF
2024-09-07 04:10:36, 0, 0, 40.04 ,29.101,40.452,OFF
2024-09-07 04:10:49, 0, 0, 40.038 ,29.104,40.45,OFF
2024-09-07 04:11:03, 0, 0, 40.035 ,29.105,40.449,OFF
2024-09-07 04:11:16, 0, 0, 40.033 ,29.104,40.448,OFF
2024-09-07 04:11:30, 0, 0, 40.03 ,29.102,40.446,OFF
2024-09-07 04:11:43, 0, 0, 40.028 ,29.102,40.445,OFF
2024-09-07 04:11:57, 0, 0, 40.026 ,29.099,40.443,OFF
2024-09-07 04:12:10, 0, 0, 40.023 ,29.098,40.442,OFF
2024-09-07 04:12:23, 0, 0, 40.021 ,29.098,40.441,OFF
2024-09-07 04:12:37, 0, 0, 40.018 ,29.098,40.439,OFF
2024-09-07 04:12:50, 0, 0, 40.016 ,29.093,40.438,OFF
2024-09-07 04:13:04, 0, 0, 40.014 ,29.092,40.436,OFF
2024-09-07 04:13:17, 0, 0, 40.011 ,29.095,40.435,OFF
2024-09-07 04:13:31, 0, 0, 40.009 ,29.1,40.434,OFF
2024-09-07 04:13:44, 0, 0, 40.007 ,29.11,40.432,OFF
2024-09-07 04:13:58, 0, 0, 40.004 ,29.116,40.431,OFF
2024-09-07 04:14:11, 0, 0, 40.002 ,29.118,40.429,OFF
2024-09-07 04:14:25, 0, 0, 40.0 ,29.122,40.428,OFF
2024-09-07 04:14:38, 0, 0, 39.997 ,29.125,40.427,OFF
2024-09-07 04:14:52, 0, 0, 39.995 ,29.126,40.425,OFF
2024-09-07 04:15:05, 0, 0, 39.992 ,29.12,40.424,OFF
2024-09-07 04:15:19, 0, 0, 39.99 ,29.107,40.422,OFF
2024-09-07 04:15:32, 0, 0, 39.988 ,29.108,40.421,OFF
2024-09-07 04:15:46, 0, 0, 39.986 ,29.112,40.419,OFF
2024-09-07 04:15:59, 0, 0, 39.983 ,29.115,40.418,OFF
2024-09-07 04:16:12, 0, 0, 39.981 ,29.114,40.416,OFF
2024-09-07 04:16:26, 0, 0, 39.979 ,29.109,40.415,OFF
2024-09-07 04:16:39, 0, 0, 39.976 ,29.11,40.413,OFF
2024-09-07 04:16:53, 0, 0, 39.974 ,29.113,40.412,OFF
2024-09-07 04:17:06, 0, 0, 39.972 ,29.116,40.41,OFF
2024-09-07 04:17:20, 0, 0, 39.969 ,29.114,40.409,OFF
2024-09-07 04:17:33, 0, 0, 39.967 ,29.113,40.407,OFF
2024-09-07 04:17:47, 0, 0, 39.965 ,29.111,40.406,OFF
2024-09-07 04:18:00, 0, 0, 39.963 ,29.112,40.404,OFF
2024-09-07 04:18:14, 0, 0, 39.96 ,29.11,40.403,OFF
2024-09-07 04:18:27, 0, 0, 39.958 ,29.109,40.401,OFF
2024-09-07 04:18:41, 0, 0, 39.956 ,29.099,40.4,OFF
2024-09-07 04:18:54, 0, 0, 39.954 ,29.102,40.398,OFF
2024-09-07 04:19:08, 0, 0, 39.951 ,29.103,40.397,OFF
2024-09-07 04:19:21, 0, 0, 39.949 ,29.098,40.395,OFF
2024-09-07 04:19:35, 0, 0, 39.947 ,29.102,40.394,OFF
2024-09-07 04:19:48, 0, 0, 39.945 ,29.1,40.392,OFF
2024-09-07 04:20:02, 0, 0, 39.943 ,29.099,40.391,OFF
2024-09-07 04:20:15, 0, 0, 39.94 ,29.101,40.389,OFF
2024-09-07 04:20:28, 0, 0, 39.938 ,29.108,40.388,OFF
2024-09-07 04:20:42, 0, 0, 39.936 ,29.113,40.386,OFF
2024-09-07 04:20:55, 0, 0, 39.934 ,29.114,40.384,OFF
2024-09-07 04:21:09, 0, 0, 39.931 ,29.12,40.383,OFF
2024-09-07 04:21:22, 0, 0, 39.929 ,29.122,40.381,OFF
2024-09-07 04:21:36, 0, 0, 39.927 ,29.124,40.38,OFF
2024-09-07 04:21:49, 0, 0, 39.925 ,29.122,40.378,OFF
2024-09-07 04:22:03, 0, 0, 39.923 ,29.119,40.377,OFF
2024-09-07 04:22:16, 0, 0, 39.92 ,29.118,40.375,OFF
2024-09-07 04:22:30, 0, 0, 39.918 ,29.12,40.374,OFF
2024-09-07 04:22:43, 0, 0, 39.916 ,29.119,40.372,OFF
2024-09-07 04:22:57, 0, 0, 39.914 ,29.123,40.371,OFF
2024-09-07 04:23:10, 0, 0, 39.912 ,29.125,40.369,OFF
2024-09-07 04:23:24, 0, 0, 39.91 ,29.124,40.367,OFF
2024-09-07 04:23:37, 0, 0, 39.907 ,29.126,40.366,OFF
2024-09-07 04:23:51, 0, 0, 39.905 ,29.126,40.364,OFF
2024-09-07 04:24:04, 0, 0, 39.903 ,29.123,40.363,OFF
2024-09-07 04:24:17, 0, 0, 39.901 ,29.121,40.361,OFF
2024-09-07 04:24:31, 0, 0, 39.899 ,29.118,40.359,OFF
2024-09-07 04:24:44, 0, 0, 39.897 ,29.122,40.358,OFF
2024-09-07 04:24:58, 0, 0, 39.894 ,29.122,40.356,OFF
2024-09-07 04:25:11, 0, 0, 39.892 ,29.122,40.355,OFF
2024-09-07 04:25:25, 0, 0, 39.89 ,29.124,40.353,OFF
2024-09-07 04:25:38, 0, 0, 39.888 ,29.123,40.351,OFF
2024-09-07 04:25:52, 0, 0, 39.886 ,29.123,40.35,OFF
2024-09-07 04:26:05, 0, 0, 39.884 ,29.121,40.348,OFF
2024-09-07 04:26:19, 0, 0, 39.882 ,29.12,40.347,OFF
2024-09-07 04:26:32, 0, 0, 39.879 ,29.117,40.345,OFF
2024-09-07 04:26:46, 0, 0, 39.877 ,29.115,40.343,OFF
2024-09-07 04:26:59, 0, 0, 39.875 ,29.113,40.342,OFF
2024-09-07 04:27:13, 0, 0, 39.873 ,29.111,40.34,OFF
2024-09-07 04:27:26, 0, 0, 39.871 ,29.111,40.339,OFF
2024-09-07 04:27:40, 0, 0, 39.869 ,29.109,40.337,OFF
2024-09-07 04:27:53, 0, 0, 39.867 ,29.109,40.335,OFF
2024-09-07 04:28:06, 0, 0, 39.865 ,29.106,40.333,OFF
2024-09-07 04:28:20, 0, 0, 39.863 ,29.104,40.332,OFF
2024-09-07 04:28:33, 0, 0, 39.86 ,29.101,40.33,OFF
2024-09-07 04:28:47, 0, 0, 39.858 ,29.102,40.328,OFF
2024-09-07 04:29:00, 0, 0, 39.856 ,29.104,40.327,OFF
2024-09-07 04:29:14, 0, 0, 39.854 ,29.104,40.325,OFF
2024-09-07 04:29:27, 0, 0, 39.852 ,29.105,40.324,OFF
2024-09-07 04:29:41, 0, 0, 39.85 ,29.104,40.322,OFF
2024-09-07 04:29:54, 0, 0, 39.848 ,29.101,40.32,OFF
2024-09-07 04:30:08, 0, 0, 39.846 ,29.105,40.319,OFF
2024-09-07 04:30:21, 0, 0, 39.844 ,29.105,40.317,OFF
2024-09-07 04:30:35, 0, 0, 39.842 ,29.102,40.315,OFF
2024-09-07 04:30:48, 0, 0, 39.84 ,29.102,40.314,OFF
2024-09-07 04:31:02, 0, 0, 39.838 ,29.103,40.312,OFF
2024-09-07 04:31:15, 0, 0, 39.836 ,29.102,40.311,OFF
2024-09-07 04:31:29, 0, 0, 39.833 ,29.098,40.309,OFF
2024-09-07 04:31:42, 0, 0, 39.831 ,29.101,40.307,OFF
2024-09-07 04:31:55, 0, 0, 39.829 ,29.102,40.306,OFF
2024-09-07 04:32:09, 0, 0, 39.827 ,29.103,40.304,OFF
2024-09-07 04:32:22, 0, 0, 39.825 ,29.098,40.302,OFF
2024-09-07 04:32:36, 0, 0, 39.823 ,29.092,40.301,OFF
2024-09-07 04:32:49, 0, 0, 39.821 ,29.094,40.299,OFF
2024-09-07 04:33:03, 0, 0, 39.819 ,29.095,40.298,OFF
2024-09-07 04:33:16, 0, 0, 39.817 ,29.093,40.296,OFF
2024-09-07 04:33:30, 0, 0, 39.815 ,29.08,40.294,OFF
2024-09-07 04:33:43, 0, 0, 39.813 ,29.087,40.293,OFF
2024-09-07 04:33:57, 0, 0, 39.811 ,29.088,40.291,OFF
2024-09-07 04:34:10, 0, 0, 39.809 ,29.087,40.29,OFF
2024-09-07 04:34:24, 0, 0, 39.807 ,29.086,40.288,OFF
2024-09-07 04:34:37, 0, 0, 39.805 ,29.084,40.286,OFF
2024-09-07 04:34:51, 0, 0, 39.803 ,29.093,40.285,OFF
2024-09-07 04:35:04, 0, 0, 39.801 ,29.099,40.283,OFF
2024-09-07 04:35:18, 0, 0, 39.799 ,29.104,40.282,OFF
2024-09-07 04:35:31, 0, 0, 39.797 ,29.108,40.28,OFF
2024-09-07 04:35:44, 0, 0, 39.795 ,29.119,40.278,OFF
2024-09-07 04:35:58, 0, 0, 39.793 ,29.12,40.277,OFF
2024-09-07 04:36:11, 0, 0, 39.791 ,29.119,40.275,OFF
2024-09-07 04:36:25, 0, 0, 39.789 ,29.116,40.274,OFF
2024-09-07 04:36:38, 0, 0, 39.787 ,29.119,40.272,OFF
2024-09-07 04:36:52, 0, 0, 39.785 ,29.122,40.27,OFF
2024-09-07 04:37:05, 0, 0, 39.783 ,29.121,40.269,OFF
2024-09-07 04:37:19, 0, 0, 39.781 ,29.12,40.267,OFF
2024-09-07 04:37:32, 0, 0, 39.779 ,29.12,40.266,OFF
2024-09-07 04:37:46, 0, 0, 39.777 ,29.119,40.264,OFF
2024-09-07 04:37:59, 0, 0, 39.775 ,29.115,40.262,OFF
2024-09-07 04:38:13, 0, 0, 39.773 ,29.115,40.261,OFF
2024-09-07 04:38:26, 0, 0, 39.771 ,29.116,40.259,OFF
2024-09-07 04:38:40, 0, 0, 39.769 ,29.117,40.258,OFF
2024-09-07 04:38:53, 0, 0, 39.767 ,29.117,40.256,OFF
2024-09-07 04:39:07, 0, 0, 39.765 ,29.115,40.255,OFF
2024-09-07 04:39:20, 0, 0, 39.763 ,29.112,40.253,OFF
2024-09-07 04:39:33, 0, 0, 39.761 ,29.112,40.251,OFF
2024-09-07 04:39:47, 0, 0, 39.759 ,29.114,40.25,OFF
2024-09-07 04:40:00, 0, 0, 39.757 ,29.114,40.248,OFF
2024-09-07 04:40:14, 0, 0, 39.755 ,29.111,40.247,OFF
2024-09-07 04:40:27, 0, 0, 39.753 ,29.114,40.245,OFF
2024-09-07 04:40:41, 0, 0, 39.751 ,29.11,40.244,OFF
2024-09-07 04:40:54, 0, 0, 39.749 ,29.11,40.242,OFF
2024-09-07 04:41:08, 0, 0, 39.747 ,29.107,40.24,OFF
2024-09-07 04:41:21, 0, 0, 39.745 ,29.109,40.239,OFF
2024-09-07 04:41:35, 0, 0, 39.743 ,29.111,40.237,OFF
2024-09-07 04:41:48, 0, 0, 39.741 ,29.111,40.236,OFF
2024-09-07 04:42:02, 0, 0, 39.74 ,29.112,40.234,OFF
2024-09-07 04:42:15, 0, 0, 39.738 ,29.113,40.232,OFF
2024-09-07 04:42:29, 0, 0, 39.736 ,29.115,40.231,OFF
2024-09-07 04:42:42, 0, 0, 39.734 ,29.113,40.229,OFF
2024-09-07 04:42:56, 0, 0, 39.732 ,29.116,40.228,OFF
2024-09-07 04:43:09, 0, 0, 39.73 ,29.115,40.226,OFF
2024-09-07 04:43:22, 0, 0, 39.728 ,29.116,40.224,OFF
2024-09-07 04:43:36, 0, 0, 39.726 ,29.112,40.223,OFF
2024-09-07 04:43:49, 0, 0, 39.724 ,29.108,40.221,OFF
2024-09-07 04:44:03, 0, 0, 39.722 ,29.114,40.22,OFF
2024-09-07 04:44:16, 0, 0, 39.72 ,29.117,40.218,OFF
2024-09-07 04:44:30, 0, 0, 39.718 ,29.118,40.217,OFF
2024-09-07 04:44:43, 0, 0, 39.716 ,29.118,40.215,OFF
2024-09-07 04:44:57, 0, 0, 39.715 ,29.119,40.213,OFF
2024-09-07 04:45:10, 0, 0, 39.713 ,29.116,40.212,OFF
2024-09-07 04:45:24, 0, 0, 39.711 ,29.111,40.21,OFF
2024-09-07 04:45:37, 0, 0, 39.709 ,29.107,40.209,OFF
2024-09-07 04:45:51, 0, 0, 39.707 ,29.102,40.207,OFF
2024-09-07 04:46:04, 0, 0, 39.705 ,29.101,40.205,OFF
2024-09-07 04:46:18, 0, 0, 39.703 ,29.099,40.204,OFF
2024-09-07 04:46:31, 0, 0, 39.701 ,29.094,40.202,OFF
2024-09-07 04:46:45, 0, 0, 39.699 ,29.1,40.201,OFF
2024-09-07 04:46:58, 0, 0, 39.697 ,29.095,40.199,OFF
2024-09-07 04:47:11, 0, 0, 39.696 ,29.085,40.198,OFF
2024-09-07 04:47:25, 0, 0, 39.694 ,29.086,40.196,OFF
2024-09-07 04:47:38, 0, 0, 39.692 ,29.092,40.194,OFF
2024-09-07 04:47:52, 0, 0, 39.69 ,29.096,40.193,OFF
2024-09-07 04:48:05, 0, 0, 39.688 ,29.099,40.191,OFF
2024-09-07 04:48:19, 0, 0, 39.686 ,29.101,40.189,OFF
2024-09-07 04:48:32, 0, 0, 39.684 ,29.102,40.188,OFF
2024-09-07 04:48:46, 0, 0, 39.682 ,29.1,40.186,OFF
2024-09-07 04:48:59, 0, 0, 39.68 ,29.097,40.185,OFF
2024-09-07 04:49:13, 0, 0, 39.679 ,29.093,40.183,OFF
2024-09-07 04:49:26, 0, 0, 39.677 ,29.1,40.181,OFF
2024-09-07 04:49:40, 0, 0, 39.675 ,29.096,40.18,OFF
2024-09-07 04:49:53, 0, 0, 39.673 ,29.092,40.178,OFF
2024-09-07 04:50:07, 0, 0, 39.671 ,29.093,40.176,OFF
2024-09-07 04:50:20, 0, 0, 39.669 ,29.089,40.175,OFF
2024-09-07 04:50:34, 0, 0, 39.667 ,29.084,40.173,OFF
2024-09-07 04:50:47, 0, 0, 39.666 ,29.085,40.171,OFF
2024-09-07 04:51:00, 0, 0, 39.664 ,29.089,40.17,OFF
2024-09-07 04:51:14, 0, 0, 39.662 ,29.089,40.168,OFF
2024-09-07 04:51:27, 0, 0, 39.66 ,29.089,40.166,OFF
2024-09-07 04:51:41, 0, 0, 39.658 ,29.089,40.165,OFF
